id,name,requirements,tasks,summary,pageUrl
JOB24501552168,"The Home Depot PRO Data Analyst Jobs in Jacksonville, FL",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/the-home-depot-pro-data-analyst/jobs-in/jacksonville/florida/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&vs=25&utm_source=.JOBS%20RSS%20Feed-DE&utm_medium=.JOBS%20Universe
JOB24819074093,"Sr. Data Analyst, Assurance and Advisory Management Jobs in United States",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-assurance-and-advisory-management/jobs-in/usa/jobs/?utm_medium=.JOBS%20Universe&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
JOB25673810266,Editorial Data Analyst,,"Shares journalism experience with the newsroom, and applies it to data.,Analyzes and looks for trends in overall editorial systems and platform metrics, including web, native apps and social media.,Brainstorms, drafts and implements analytics strategies to help guide our 24/7 publishing cycle.,Creates insights for editorial strategies that meet the overall content strategy and helps meet the content metrics goals derived from it.,Becomes a content data evangelizer in the newsroom.,Is able to generate analysis and insights quickly, to timely impact programming and strategizing on the site and native apps.,Has strong communication skills that convey the impact of the data trends.,Looks at data from different sources and platforms and weaves an analysis from all of them.,Strategizes current implementation and future ones to ensure the correct data is being captured.,Has strong analytical skills, as well as critical thinking and attention to detail.,Experience in journalism and newsroom/content data analysis strongly preferred.,Bachelor’s degree in journalism, mass communications or related field.,Experience producing and generating reports in Microsoft Excel, Microsoft Access and other data platforms,The ability to work independently.,Good understanding/knowledge of data gathering tools such as Adobe Analytics, Chartbeat, and Google Analytics.,Comfortable working on a deadline-driven journalistic and product environment.,Keen eye for detail and ability to jump quickly when new trends are discovered.,Understanding of audience models and how data powers them.,Reliable transportation to and from our Melville, Long Island office.,Desk jobs are largely sedentary roles that would require one’s ability to sit for extended period of time up to full 8 hour shift; may occasionally lift up to 25 lbs for files and supplies; ability to reach, bend.","
Would you like to work at an organization that consistently wins journalism prizes, including local...",https://www.mediabistro.com/jobs/description/382591/editorial-data-analyst/
JOB25823495200,SR DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/sr-data-analyst-supply-chain-analytics/jobs-in/usa/jobs/?vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB25904755559,[Jobs] ESRI Data Analyst,"Previous message: [Jobs] stats prof in stockholm,Next message: [Jobs] Research Position with the Program on Reproductive Health and the Environment,Messages sorted by: [ date ] [ thread ] [ subject ] [ author ]","Previous message: [Jobs] stats prof in stockholm,Next message: [Jobs] Research Position with the Program on Reproductive Health and the Environment,Messages sorted by: [ date ] [ thread ] [ subject ] [ author ]"," eddieh at demog.berkeley.edu eddieh at demog.berkeley.edu
Thu May 19 13:27:17 PDT 2011
Previous mes...",http://lists.demog.berkeley.edu/pipermail/jobs/2011-May/001469.html
JOB26003522573,DATA ANALYST - SUPPLY CHAIN ANALYTICS,,,"
POSITION PURPOSE
A Data Analyst Supply Chain leverages technical abilities to synthesize complex an...",https://militaryjobs.homedepot.com/atlanta-ga/data-analyst-supply-chain-analytics/DB0FC49EABCF42E09BC43555B317317E/job/?utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB26465010745,"DATA ANALYST - SUPPLY CHAIN ANALYTICS Jobs in Atlanta, GA",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain-analytics/jobs-in/atlanta/georgia/usa/jobs/?vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE
JOB26661772660,Population Health Data Analyst,,,"
The Fund for Public Health in New York City, (FPHNYC) is a 501(c)3 non-profit organization that is ...",https://www.idealist.org/en/nonprofit-job/641146ca32c24d27afccc21491ac3ddd-population-health-data-analyst-the-fund-for-public-health-in-new-york-city-inc-long-island-city
JOB26748142627,"The Home Depot PRO Data Analyst Jobs in Jacksonville, FL",,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/the-home-depot-pro-data-analyst/jobs-in/jacksonville/florida/usa/jobs/?utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe&utm_source=.JOBS%20RSS%20Feed-DE&vs=25
JOB26763969536,Data Analyst Supply Chain Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/data-analyst-supply-chain/jobs-in/usa/jobs/?utm_source=.JOBS%20RSS%20Feed-DE&vs=25&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB26790986792,SENIOR DATA ANALYST SUPPLY CHAIN - Distribution Analytics,,"30%-Leverages data analytics tools to create new dashboards, reports, and any additional ad-hoc requests,20%-Executes existing reporting and analytical responsibilities,20%-Ensures the quality of work output by displaying a keen attention to detail,20%-Presents findings in easily understood ways, focuses on how the data analytics fits into the bigger picture,10%-Develops additional technical competencies and subject matter expertise within core functional group","
POSITION PURPOSE:
A Sr Data Analyst Supply Chain leverages proven technical abilities to synthesize...",https://militaryjobs.homedepot.com/atlanta-ga/senior-data-analyst-supply-chain-distribution-analytics/35406179E6DD4FA58611E4D88281BB7C/job/?utm_source=.JOBS%20RSS%20Feed-DE&utm_campaign=.JOBS%20RSS%20Feed&utm_medium=.JOBS%20Universe
JOB26843986194,"Data Analyst Jobs in Houston, TX",,,,"https://www.glassdoor.com/Job/houston-tx-data-analyst-jobs-SRCH_IL.0,10_IC1140171_KO11,23.htm?srs=JV_APPLYPANE&jl=2997573208"
JOB27244758063,Product Data Analyst Jobs in United States,,"The specific accommodation requested to complete the employment application.,The name of the organization being represented,The location of the organization","
The Home Depot is committed to being an equal employment employer offering opportunities to all job...",https://militaryjobs.homedepot.com/product-data-analyst/jobs-in/usa/jobs/?vs=25&utm_medium=.JOBS%20Universe&utm_campaign=.JOBS%20RSS%20Feed&utm_source=.JOBS%20RSS%20Feed-DE
