id,name,requirements,tasks,summary,pageUrl
JOB5615420361,AWS Engineer DevOps Engineer Linux,"Scripting experience eg Bash, Perl, Python.","Reading Based,Opportunity for some home working,Focus on AWS Shared Infrastructure / Shared Services,Design and maintain an appropriate AWS “Shared Infrastructure"" component,Provide AWS Best practice guidance to all other FICO teams,Provide AWS operational guidance both internal to the team, and for external operations teams,Operate and support AWS shared services components,Engage with product and DevOps teams to provide expert advice on migrating existing products and building new products in an AWS environment and usage of supplied services and environments,Investigate and provide feedback on new AWS services and solutions,Provide guidance on delivering solutions that deliver cross platform compatibility,AWS experience from an operations or engineering team (ideally AWS certified),Unix or Linux Administration skills (ideally redhat/Centos),Windows Administration skills (less important role is mostly Linux Redhat),Experience of DevOps methodology and related tools e.g. Puppet, Chef etc.,Understanding of infrastructure components, virtualisation, networking, storage etc.,Experience of cloud based automation and monitoring tools e.g. ServiceNow, Terraform, CloudFormations,Experience of working in security conscious environment","
AWS Engineer - DevOps Engineer - Linux
Reading Based
Opportunity for some home working
Focus on AWS...",https://www.careerjet.co.uk/clk/a09c7e6c30bc7562ff6766be1d193938.html
JOB5683341830,DevOps Engineer - AirPods,"4+ years of proven excellence in building, maintaining, and improving CI infrastructure for large organizations,Able to coordinate the efforts of multiple teams,Excellent written and verbal communication skills,Must be analytical and possess strong organizational/problem-solving skills.,Proficient with at least one general purpose programming/scripting language including but not limited to Python, Ruby or Bash,Familiar with one or more CI/CD tools — TeamCity/Jenkins/CircleCI/GitLab,Experience with concepts and frameworks commonly used in CI (REST API’s, machine virtualization)",,"DevOps Engineer - AirPods
The Audio Products Firmware team is looking for an energetic engineer to j...",https://jobs.apple.com/en-us/details/200180921/devops-engineer-airpods
JOB7968815078,[Chennaipy] [JOB] DevOps Engineer,,"Previous message: [Chennaipy] June Month Meet,Next message: [Chennaipy] Announcing the 3rd keynote speaker for PyCon India 2014!,Previous message: [Chennaipy] June Month Meet,Next message: [Chennaipy] Announcing the 3rd keynote speaker for PyCon India 2014!"," Baiju Muthukadan baiju.m.mail at gmail.com
Tue Jun 24 07:59:51 CEST 2014
Previous message: [Chennai...",https://mail.python.org/pipermail/chennaipy/2014-June/000101.html
JOB8028778699,Devops Engineer,Experience working with high transaction systems,"Implementing automation solutions around deployment and provisioning of Infrastructure,Working closely with developers and QA's within a product delivery team,Coaching developers and QA's in DevOps best practices,Being involved in application and product architecture discussions, providing views and opinions to encourage reliable and cost-efficient AWS based solutions,Contributing to the DevOps strategy across multiple teams, products and platforms,Working on CI/CD solution,Core business continuity tasks as they occur,You will be a proficient DevOps Engineer working at a mid to senior level,Experience implementing and supporting cloud (AWS) technologies such as Cloudformation, EC2, ECS, IAM and DynamoDB,Strong knowledge/ commercial experience with GIT, Nexus, Jenkins, MySQL, Redis, Dropwizard, nginx, Docker etc.,High level of expertise in standard scripting languages which may include PYTHON, BASH, PERL, RUBY, PHP,Orchestration experience with Puppet, Chef or Ansible","
Melbourne CBD, join a growing team, complex fin tech product dev environment, make your mark! Fanta...",https://www.computerworld.co.nz/jobs/view/29845/devops-engineer/
JOB8127906806,DevOps Engineer (Cyber Security),,"Strong systems engineering/administration skills in a Linux environment,Experience of cloud deployments, preferably AWS","
DevOps Engineer (Cyber Security)
We are seeking a DevOps Engineer with experience of cloud environm...",https://www.careerjet.co.uk/clk/9daf3e6cf72da9ffe21da59239571a6e.html
JOB9037149632,favorite this post DevOps Engineer @ Fortune 500 Entertainment Company hide this posting unhide,do NOT contact us with unsolicited services or offers,"Principals only. Recruiters, please don't contact this job poster."," This opportunity is located In Midtown Manhattan at a premium cable and satellite company. This for...",http://newyork.craigslist.org/mnh/sof/6063498048.html
JOB9149209593,Lead DevOps Engineer,,"Scale and maintain machine learning pipelines on Kubernetes,Manage our applications’ serverless backend,Setup a CI/CD pipeline and write unit, functional, and integration tests,Create scalable systems for efficient monitoring, tracing, profiling, and debugging,BS degree in computer science or related technical field,5+ years of software development experience with 3+ year of DevOps experience,Languages: Python, JavaScript, Java,Experience with designing APIs using REST and/or WebSocket,Experience with container orchestration platforms like Kubernetes/Docker,Experience working on cloud infrastructure like GCP,Experience with relational and NoSQL databases,Experience mentoring and/or leading an engineering team,Experience at an early-stage startup,Experience with machine learning technologies and audio frameworks, healthcare data, and/or security and compliance,Experience with Flask,Strong passion for the healthcare industry","As an early engineer, you’ll help define Abridge’s engineering culture. We’re looking for an enginee...",https://technical.ly/job/abridge-ai-lead-machine-learning-engineer-60805/
JOB9215476712,DevOps Engineer - AWS and Automation,,"Linux operating systems - preferrably Ubuntu,Experience with cloud AWS,Commercial automation and scripting experience - Ansible, chef, puppet,Continuous Integration - Jenkins,Basic knowledge of database services/configuration management,25 days holiday,Training fund,Private medical insurance,Health care cash plan,10% employer pension contribution,Staff discount,Life assurance,Child care vouchers,Season ticket loan,Free magazines,Cycle to work,Moving day,Wedding day,Sabbatical leave,Daily fruit and vegetable delivery,Team socials,Book club","
DevOps Engineer - AWS and Automation
A luxury online e-commerce platform are currently looking for ...",https://www.careerjet.co.uk/clk/4c75f951a1b47df0fd900f40786fdbc2.html
JOB10211741017,DevOps Engineer II,50+ career categories,"Find a better job, faster!,Hand-screened leads,No ads, scams, junk,Great job search support","
DevOps Engineer II
Remote positioni will develop/improve product release automation for application...",https://www.flexjobs.com/publicjobs/devops-engineer-ii-1306820
JOB11042868689,AVAILABLE POSITIONS Senior DevOps Engineer,Work with cool people!,"Deploy and maintain centralized build & release engineering infrastructure, including CICD platforms, build farms, SCM systems, package management, and code review tools,Maintain essential skills in modern technology/standards and leverage automation whenever possible,Establish testing and reporting methods that drive KPIs for system performance,Communicate with internal customers and game teams to understand system requirements,Propose improvements to system architecture and drive automation efforts,Update and maintain documentation/runbooks,Root cause and resolve problems with automated systems and deployments,B.S. in Computer Science, or equivalent,4+ years of hands-on experience working with DevOps toolsets and maintaining DevOps platforms for one or more teams,4+ years of hands-on experience with multi-platform systems administration (Linux, Mac, Windows),4+ years of hands-on experience with programming and scripting, preferably in multiple languages (Python, Bash, Powershell, Go, etc.),2+ years of hands-on experience with CI/CD tools in a multi-site environment (Jenkins, Git, Perforce, Swarm, Nexus, Subversion, etc.),2+ years of hands-on experience with monitoring and diagnostic tools (Datadog/Splunk/Prometheus/Grafana/ELK, etc.),2+ years of hands-on experience with automated deployment (Chef, Packer, Terraform, Ansible),Experience with container orchestration (Docker, Kubernetes),Experience with OS X virtualization (Anka, VMware, QEMU),Experience with both cloud services (primarily AWS) and on-premise deployments (VMware).,Eager to master server/application automation and provide excellent infrastructure operations,Zynga Stock RSUs and Bonus Plan,Full medical, dental, vision benefits as well as life insurance,Catered lunch daily,Generous Paid Maternity/Paternity leave,Open vacation policy for many employees,Flexible working hours on many teams,Casual dress every single day","
Senior DevOps Engineer
Position Overview
Come join the team at Zynga making an impact across all of...",https://www.zynga.com/?p=2808
